state,county,fips,fips_state,geolocation
Texas,zavala,48507,Texas 48507,"(28.8662, -99.7606)"
Utah,beaver,49001,Utah 49001,"(38.3577, -113.2358)"
Utah,box elder,49003,Utah 49003,"(41.521, -113.0821)"
Utah,cache,49005,Utah 49005,"(41.7224, -111.7435)"
Utah,carbon,49007,Utah 49007,"(39.6482, -110.5889)"
Utah,daggett,49009,Utah 49009,"(40.8865, -109.5059)"
Utah,davis,49011,Utah 49011,"(40.9907, -112.1114)"
Utah,duchesne,49013,Utah 49013,"(40.2975, -110.4247)"
Utah,emery,49015,Utah 49015,"(38.9968, -110.7007)"
Utah,garfield,49017,Utah 49017,"(37.8548, -111.4447)"
Utah,grand,49019,Utah 49019,"(38.9818, -109.5697)"
Utah,iron,49021,Utah 49021,"(37.8592, -113.2893)"
Utah,juab,49023,Utah 49023,"(39.7026, -112.7848)"
Utah,kane,49025,Utah 49025,"(37.2851, -111.8878)"
Utah,millard,49027,Utah 49027,"(39.0738, -113.1004)"
Utah,morgan,49029,Utah 49029,"(41.0893, -111.5731)"
Utah,piute,49031,Utah 49031,"(38.3365, -112.1269)"
Utah,rich,49033,Utah 49033,"(41.6323, -111.2444)"
Utah,salt lake,49035,Utah 49035,"(40.6676, -111.9239)"
Utah,san juan,49037,Utah 49037,"(37.6263, -109.8048)"
Utah,sanpete,49039,Utah 49039,"(39.374, -111.5764)"
Utah,sevier,49041,Utah 49041,"(38.7476, -111.8046)"
Utah,summit,49043,Utah 49043,"(40.8682, -110.9554)"
Utah,tooele,49045,Utah 49045,"(40.4488, -113.1311)"
Utah,uintah,49047,Utah 49047,"(40.1247, -109.5186)"
Utah,utah,49049,Utah 49049,"(40.1196, -111.6706)"
Utah,wasatch,49051,Utah 49051,"(40.3304, -111.1694)"
Utah,washington,49053,Utah 49053,"(37.2804, -113.5049)"
Utah,wayne,49055,Utah 49055,"(38.3244, -110.9036)"
Utah,weber,49057,Utah 49057,"(41.2699, -111.9133)"
Vermont,addison,50001,Vermont 50001,"(44.0306, -73.1407)"
Vermont,bennington,50003,Vermont 50003,"(43.0355, -73.0929)"
Vermont,caledonia,50005,Vermont 50005,"(44.4647, -72.1022)"
Vermont,chittenden,50007,Vermont 50007,"(44.4609, -73.0809)"
Vermont,essex,50009,Vermont 50009,"(44.7281, -71.7364)"
Vermont,franklin,50011,Vermont 50011,"(44.8574, -72.912)"
Vermont,grand isle,50013,Vermont 50013,"(44.7968, -73.2948)"
Vermont,lamoille,50015,Vermont 50015,"(44.6057, -72.6414)"
Vermont,orange,50017,Vermont 50017,"(44.0056, -72.3769)"
Vermont,orleans,50019,Vermont 50019,"(44.8288, -72.2438)"
Vermont,rutland,50021,Vermont 50021,"(43.5801, -73.0366)"
Vermont,washington,50023,Vermont 50023,"(44.2734, -72.6149)"
Vermont,windham,50025,Vermont 50025,"(42.9906, -72.7138)"
Vermont,windsor,50027,Vermont 50027,"(43.5798, -72.5855)"
Virginia,accomack,51001,Virginia 51001,"(37.766, -75.6472)"
Virginia,albemarle,51003,Virginia 51003,"(38.0229, -78.5565)"
Virginia,alleghany,51005,Virginia 51005,"(37.7876, -80.007)"
Virginia,amelia,51007,Virginia 51007,"(37.336, -77.976)"
Virginia,amherst,51009,Virginia 51009,"(37.6048, -79.1451)"
Virginia,appomattox,51011,Virginia 51011,"(37.3722, -78.8121)"
Virginia,arlington,51013,Virginia 51013,"(38.8788, -77.1008)"
Virginia,augusta,51015,Virginia 51015,"(38.1646, -79.1338)"
Virginia,bath,51017,Virginia 51017,"(38.0587, -79.7411)"
Virginia,bedford,51019,Virginia 51019,"(37.3152, -79.5242)"
Virginia,bland,51021,Virginia 51021,"(37.134, -81.1302)"
Virginia,botetourt,51023,Virginia 51023,"(37.5571, -79.8123)"
Virginia,brunswick,51025,Virginia 51025,"(36.7648, -77.859)"
Virginia,buchanan,51027,Virginia 51027,"(37.2666, -82.036)"
Virginia,buckingham,51029,Virginia 51029,"(37.5722, -78.5287)"
Virginia,campbell,51031,Virginia 51031,"(37.2056, -79.0963)"
Virginia,caroline,51033,Virginia 51033,"(38.0272, -77.3475)"
Virginia,carroll,51035,Virginia 51035,"(36.7316, -80.7339)"
Virginia,charles city,51036,Virginia 51036,"(37.3565, -77.0613)"
Virginia,charlotte,51037,Virginia 51037,"(37.0116, -78.6616)"
Virginia,chesterfield,51041,Virginia 51041,"(37.3785, -77.5868)"
Virginia,clarke,51043,Virginia 51043,"(39.1122, -77.9966)"
Virginia,craig,51045,Virginia 51045,"(37.4813, -80.2123)"
Virginia,culpeper,51047,Virginia 51047,"(38.4861, -77.9559)"
Virginia,cumberland,51049,Virginia 51049,"(37.512, -78.245)"
Virginia,dickenson,51051,Virginia 51051,"(37.1258, -82.3503)"
Virginia,dinwiddie,51053,Virginia 51053,"(37.0759, -77.6323)"
Virginia,essex,51057,Virginia 51057,"(37.8958, -76.8079)"
Virginia,fairfax,51059,Virginia 51059,"(38.6971, -77.1788)"
Virginia,fauquier,51061,Virginia 51061,"(38.7386, -77.8094)"
Virginia,floyd,51063,Virginia 51063,"(36.9315, -80.3626)"
Virginia,fluvanna,51065,Virginia 51065,"(37.8418, -78.2774)"
Virginia,franklin,51067,Virginia 51067,"(36.9919, -79.881)"
Virginia,frederick,51069,Virginia 51069,"(39.2046, -78.2626)"
Virginia,giles,51071,Virginia 51071,"(37.3141, -80.7037)"
Virginia,gloucester,51073,Virginia 51073,"(37.3643, -76.4883)"
Virginia,goochland,51075,Virginia 51075,"(37.722, -77.9164)"
Virginia,grayson,51077,Virginia 51077,"(36.6566, -81.225)"
Virginia,greene,51079,Virginia 51079,"(38.2977, -78.4669)"
Virginia,greensville,51081,Virginia 51081,"(36.6759, -77.5596)"
Virginia,halifax,51083,Virginia 51083,"(36.767, -78.9367)"
Virginia,hanover,51085,Virginia 51085,"(37.7601, -77.4909)"
Virginia,henrico,51087,Virginia 51087,"(37.538, -77.4058)"
Virginia,henry,51089,Virginia 51089,"(36.6828, -79.8739)"
Virginia,highland,51091,Virginia 51091,"(38.3623, -79.5685)"
Virginia,isle of wight,51093,Virginia 51093,"(36.8908, -76.7269)"
Virginia,james city,51095,Virginia 51095,"(37.3296, -76.7782)"
Virginia,king and queen,51097,Virginia 51097,"(37.7182, -76.8949)"
Virginia,king george,51099,Virginia 51099,"(38.2729, -77.1572)"
Virginia,king william,51101,Virginia 51101,"(37.7067, -77.0884)"
Virginia,lancaster,51103,Virginia 51103,"(37.7189, -76.53)"
Virginia,lee,51105,Virginia 51105,"(36.7055, -83.1285)"
Virginia,loudoun,51107,Virginia 51107,"(39.0907, -77.6357)"
Virginia,louisa,51109,Virginia 51109,"(37.9782, -77.963)"
Virginia,lunenburg,51111,Virginia 51111,"(36.9462, -78.2405)"
Virginia,madison,51113,Virginia 51113,"(38.4137, -78.2792)"
Virginia,mathews,51115,Virginia 51115,"(37.4632, -76.3392)"
Virginia,mecklenburg,51117,Virginia 51117,"(36.6804, -78.3627)"
Virginia,middlesex,51119,Virginia 51119,"(37.6353, -76.5769)"
Virginia,montgomery,51121,Virginia 51121,"(37.174, -80.3869)"
Virginia,nelson,51125,Virginia 51125,"(37.7874, -78.8867)"
Virginia,new kent,51127,Virginia 51127,"(37.5052, -76.9972)"
Virginia,northampton,51131,Virginia 51131,"(37.3566, -75.8995)"
Virginia,northumberland,51133,Virginia 51133,"(37.8875, -76.4233)"
Virginia,nottoway,51135,Virginia 51135,"(37.1431, -78.0513)"
Virginia,orange,51137,Virginia 51137,"(38.2463, -78.0134)"
Virginia,page,51139,Virginia 51139,"(38.62, -78.4841)"
Virginia,patrick,51141,Virginia 51141,"(36.6784, -80.2843)"
Virginia,pittsylvania,51143,Virginia 51143,"(36.8213, -79.3971)"
Virginia,powhatan,51145,Virginia 51145,"(37.5502, -77.9151)"
Virginia,prince edward,51147,Virginia 51147,"(37.2243, -78.4411)"
Virginia,prince george,51149,Virginia 51149,"(37.1866, -77.2241)"
Virginia,prince william,51153,Virginia 51153,"(38.5711, -77.2826)"
Virginia,pulaski,51155,Virginia 51155,"(37.0636, -80.7143)"
Virginia,rappahannock,51157,Virginia 51157,"(38.6845, -78.1593)"
Virginia,richmond,51159,Virginia 51159,"(37.8881, -76.7671)"
Virginia,roanoke,51161,Virginia 51161,"(37.2693, -80.0679)"
Virginia,rockbridge,51163,Virginia 51163,"(37.8146, -79.4475)"
Virginia,rockingham,51165,Virginia 51165,"(38.5122, -78.8758)"
Virginia,russell,51167,Virginia 51167,"(36.9338, -82.0956)"
Virginia,scott,51169,Virginia 51169,"(36.7142, -82.603)"
Virginia,shenandoah,51171,Virginia 51171,"(38.8585, -78.5704)"
Virginia,smyth,51173,Virginia 51173,"(36.8439, -81.537)"
Virginia,southampton,51175,Virginia 51175,"(36.7201, -77.1066)"
Virginia,spotsylvania,51177,Virginia 51177,"(38.1854, -77.6567)"
Virginia,stafford,51179,Virginia 51179,"(38.3825, -77.3287)"
Virginia,surry,51181,Virginia 51181,"(37.2113, -76.8566)"
Virginia,sussex,51183,Virginia 51183,"(36.9218, -77.2618)"
Virginia,tazewell,51185,Virginia 51185,"(37.125, -81.5606)"
Virginia,warren,51187,Virginia 51187,"(38.9087, -78.2072)"
Virginia,washington,51191,Virginia 51191,"(36.7245, -81.9596)"
Virginia,westmoreland,51193,Virginia 51193,"(38.1366, -76.7252)"
Virginia,wise,51195,Virginia 51195,"(36.9752, -82.6212)"
Virginia,wythe,51197,Virginia 51197,"(36.9171, -81.0786)"
Virginia,york,51199,Virginia 51199,"(37.2045, -76.4684)"
Virginia,city of alexandria,51510,Virginia 51510,"(38.8185, -77.0861)"
Virginia,city of bristol,51520,Virginia 51520,"(36.6181, -82.1606)"
Virginia,city of buena vista,51530,Virginia 51530,"(37.7317, -79.3567)"
Virginia,city of charlottesville,51540,Virginia 51540,"(38.0373, -78.4858)"
Virginia,city of chesapeake,51550,Virginia 51550,"(36.6778, -76.3024)"
Virginia,city of colonial heights,51570,Virginia 51570,"(37.2647, -77.3968)"
Virginia,city of covington,51580,Virginia 51580,"(37.7786, -79.9867)"
Virginia,city of danville,51590,Virginia 51590,"(36.5831, -79.4087)"
Virginia,city of emporia,51595,Virginia 51595,"(36.6952, -77.5356)"
Virginia,city of fairfax,51600,Virginia 51600,"(38.8533, -77.3003)"
Virginia,city of falls church,51610,Virginia 51610,"(38.8843, -77.1743)"
Virginia,city of franklin,51620,Virginia 51620,"(36.6827, -76.9384)"
Virginia,city of fredericksburg,51630,Virginia 51630,"(38.2992, -77.487)"
Virginia,city of galax,51640,Virginia 51640,"(36.6663, -80.9173)"
Virginia,city of hampton,51650,Virginia 51650,"(37.0958, -76.3307)"
Virginia,city of harrisonburg,51660,Virginia 51660,"(38.4362, -78.8735)"
Virginia,city of hopewell,51670,Virginia 51670,"(37.2914, -77.2986)"
Virginia,city of lexington,51678,Virginia 51678,"(37.7823, -79.4445)"
Virginia,city of lynchburg,51680,Virginia 51680,"(37.4005, -79.191)"
Virginia,city of manassas,51683,Virginia 51683,"(38.7482, -77.4837)"
Virginia,city of manassas park,51685,Virginia 51685,"(38.7714, -77.4445)"
Virginia,city of martinsville,51690,Virginia 51690,"(36.6826, -79.8636)"
Virginia,city of newport news,51700,Virginia 51700,"(37.1051, -76.5189)"
Virginia,city of norfolk,51710,Virginia 51710,"(36.8966, -76.2552)"
Virginia,city of norton,51720,Virginia 51720,"(36.9317, -82.6259)"
Virginia,city of petersburg,51730,Virginia 51730,"(37.2042, -77.3915)"
Virginia,city of poquoson,51735,Virginia 51735,"(37.1323, -76.3578)"
Virginia,city of portsmouth,51740,Virginia 51740,"(36.8449, -76.3548)"
Virginia,city of radford,51750,Virginia 51750,"(37.1231, -80.5583)"
Virginia,city of richmond,51760,Virginia 51760,"(37.5293, -77.4754)"
Virginia,city of roanoke,51770,Virginia 51770,"(37.2781, -79.9581)"
Virginia,city of salem,51775,Virginia 51775,"(37.2864, -80.0556)"
Virginia,city of staunton,51790,Virginia 51790,"(38.1587, -79.0616)"
Virginia,city of suffolk,51800,Virginia 51800,"(36.8717, -76.5046)"
Virginia,city of virginia beach,51810,Virginia 51810,"(36.7494, -76.0571)"
Virginia,city of waynesboro,51820,Virginia 51820,"(38.0673, -78.9013)"
Virginia,city of williamsburg,51830,Virginia 51830,"(37.2691, -76.7074)"
Virginia,city of winchester,51840,Virginia 51840,"(39.1733, -78.1744)"
Washington,adams,53001,Washington 53001,"(46.9834, -118.5605)"
Washington,asotin,53003,Washington 53003,"(46.1919, -117.2031)"
Washington,benton,53005,Washington 53005,"(46.2398, -119.5112)"
Washington,chelan,53007,Washington 53007,"(47.8691, -120.6188)"
Washington,clallam,53009,Washington 53009,"(48.0491, -123.9316)"
Washington,clark,53011,Washington 53011,"(45.7793, -122.4826)"
Washington,columbia,53013,Washington 53013,"(46.2976, -117.9079)"
Washington,cowlitz,53015,Washington 53015,"(46.1933, -122.6808)"
Washington,douglas,53017,Washington 53017,"(47.7361, -119.6917)"
Washington,ferry,53019,Washington 53019,"(48.47, -118.5165)"
Washington,franklin,53021,Washington 53021,"(46.5348, -118.8989)"
Washington,garfield,53023,Washington 53023,"(46.4316, -117.5452)"
Washington,grant,53025,Washington 53025,"(47.2056, -119.4518)"
Washington,grays harbor,53027,Washington 53027,"(47.1508, -123.7726)"
Washington,island,53029,Washington 53029,"(48.1629, -122.5486)"
Washington,jefferson,53031,Washington 53031,"(47.7478, -123.6002)"
Washington,king,53033,Washington 53033,"(47.4902, -121.8048)"
Washington,kitsap,53035,Washington 53035,"(47.611, -122.6767)"
Washington,kittitas,53037,Washington 53037,"(47.1242, -120.6797)"
Washington,klickitat,53039,Washington 53039,"(45.8738, -120.7893)"
Washington,lewis,53041,Washington 53041,"(46.5777, -122.3924)"
Washington,lincoln,53043,Washington 53043,"(47.5762, -118.4188)"
Washington,mason,53045,Washington 53045,"(47.3537, -123.2058)"
Washington,okanogan,53047,Washington 53047,"(48.5487, -119.7408)"
Washington,pacific,53049,Washington 53049,"(46.5549, -123.6982)"
Washington,pend oreille,53051,Washington 53051,"(48.5323, -117.274)"
Washington,pierce,53053,Washington 53053,"(47.023, -122.102)"
Washington,san juan,53055,Washington 53055,"(48.5786, -122.9627)"
Washington,skagit,53057,Washington 53057,"(48.4794, -121.7285)"
Washington,skamania,53059,Washington 53059,"(46.0227, -121.9151)"
Washington,snohomish,53061,Washington 53061,"(48.0473, -121.6966)"
Washington,spokane,53063,Washington 53063,"(47.6206, -117.404)"
Washington,stevens,53065,Washington 53065,"(48.399, -117.8551)"
Washington,thurston,53067,Washington 53067,"(46.9282, -122.8314)"
Washington,wahkiakum,53069,Washington 53069,"(46.2998, -123.4248)"
Washington,walla walla,53071,Washington 53071,"(46.2298, -118.4784)"
Washington,whatcom,53073,Washington 53073,"(48.8256, -121.7175)"
Washington,whitman,53075,Washington 53075,"(46.9012, -117.523)"
Washington,yakima,53077,Washington 53077,"(46.4569, -120.7387)"
West Virginia,barbour,54001,West Virginia 54001,"(39.1329, -80.003)"
West Virginia,berkeley,54003,West Virginia 54003,"(39.4641, -78.0275)"
West Virginia,boone,54005,West Virginia 54005,"(38.0231, -81.7113)"
West Virginia,braxton,54007,West Virginia 54007,"(38.6998, -80.7193)"
West Virginia,brooke,54009,West Virginia 54009,"(40.2733, -80.5765)"
West Virginia,cabell,54011,West Virginia 54011,"(38.4203, -82.2417)"
West Virginia,calhoun,54013,West Virginia 54013,"(38.8445, -81.1175)"
West Virginia,clay,54015,West Virginia 54015,"(38.4626, -81.0751)"
West Virginia,doddridge,54017,West Virginia 54017,"(39.2692, -80.7069)"
West Virginia,fayette,54019,West Virginia 54019,"(38.0288, -81.0811)"
West Virginia,gilmer,54021,West Virginia 54021,"(38.9241, -80.8571)"
West Virginia,grant,54023,West Virginia 54023,"(39.1051, -79.1955)"
West Virginia,greenbrier,54025,West Virginia 54025,"(37.9469, -80.4529)"
West Virginia,hampshire,54027,West Virginia 54027,"(39.3171, -78.6142)"
West Virginia,hancock,54029,West Virginia 54029,"(40.5213, -80.5739)"
West Virginia,hardy,54031,West Virginia 54031,"(39.0075, -78.8579)"
West Virginia,harrison,54033,West Virginia 54033,"(39.2835, -80.3798)"
West Virginia,jackson,54035,West Virginia 54035,"(38.8344, -81.6748)"
West Virginia,jefferson,54037,West Virginia 54037,"(39.3076, -77.8628)"
West Virginia,kanawha,54039,West Virginia 54039,"(38.3365, -81.5281)"
West Virginia,lewis,54041,West Virginia 54041,"(38.9958, -80.5022)"
West Virginia,lincoln,54043,West Virginia 54043,"(38.1753, -82.0705)"
West Virginia,logan,54045,West Virginia 54045,"(37.8316, -81.9353)"
West Virginia,mcdowell,54047,West Virginia 54047,"(37.3785, -81.6536)"
West Virginia,marion,54049,West Virginia 54049,"(39.51, -80.2434)"
West Virginia,marshall,54051,West Virginia 54051,"(39.8606, -80.6634)"
West Virginia,mason,54053,West Virginia 54053,"(38.7697, -82.0265)"
West Virginia,mercer,54055,West Virginia 54055,"(37.4055, -81.1114)"
West Virginia,mineral,54057,West Virginia 54057,"(39.4147, -78.9438)"
West Virginia,mingo,54059,West Virginia 54059,"(37.7264, -82.1346)"
West Virginia,monongalia,54061,West Virginia 54061,"(39.6303, -80.0465)"
West Virginia,monroe,54063,West Virginia 54063,"(37.5604, -80.5505)"
West Virginia,morgan,54065,West Virginia 54065,"(39.5604, -78.2578)"
West Virginia,nicholas,54067,West Virginia 54067,"(38.2917, -80.7993)"
West Virginia,ohio,54069,West Virginia 54069,"(40.0969, -80.6189)"
West Virginia,pendleton,54071,West Virginia 54071,"(38.6808, -79.3509)"
West Virginia,pleasants,54073,West Virginia 54073,"(39.3709, -81.1606)"
West Virginia,pocahontas,54075,West Virginia 54075,"(38.3318, -80.0077)"
West Virginia,preston,54077,West Virginia 54077,"(39.4693, -79.6681)"
West Virginia,putnam,54079,West Virginia 54079,"(38.5086, -81.909)"
West Virginia,raleigh,54081,West Virginia 54081,"(37.7714, -81.2486)"
West Virginia,randolph,54083,West Virginia 54083,"(38.7748, -79.8758)"
West Virginia,ritchie,54085,West Virginia 54085,"(39.1783, -81.0629)"
West Virginia,roane,54087,West Virginia 54087,"(38.714, -81.3483)"
West Virginia,summers,54089,West Virginia 54089,"(37.6559, -80.8586)"
West Virginia,taylor,54091,West Virginia 54091,"(39.336, -80.0461)"
West Virginia,tucker,54093,West Virginia 54093,"(39.1136, -79.565)"
West Virginia,tyler,54095,West Virginia 54095,"(39.4653, -80.8849)"
West Virginia,upshur,54097,West Virginia 54097,"(38.8978, -80.2334)"
West Virginia,wayne,54099,West Virginia 54099,"(38.1461, -82.427)"
West Virginia,webster,54101,West Virginia 54101,"(38.4947, -80.4219)"
West Virginia,wetzel,54103,West Virginia 54103,"(39.6053, -80.6391)"
West Virginia,wirt,54105,West Virginia 54105,"(39.0224, -81.3786)"
West Virginia,wood,54107,West Virginia 54107,"(39.2111, -81.515)"
West Virginia,wyoming,54109,West Virginia 54109,"(37.6096, -81.5491)"
Wisconsin,adams,55001,Wisconsin 55001,"(43.9696, -89.7706)"
Wisconsin,ashland,55003,Wisconsin 55003,"(46.3148, -90.6781)"
Wisconsin,barron,55005,Wisconsin 55005,"(45.4238, -91.8484)"
Wisconsin,bayfield,55007,Wisconsin 55007,"(46.5241, -91.2006)"
Wisconsin,brown,55009,Wisconsin 55009,"(44.4537, -88.0032)"
Wisconsin,buffalo,55011,Wisconsin 55011,"(44.3799, -91.7545)"
Wisconsin,burnett,55013,Wisconsin 55013,"(45.8627, -92.3675)"
Wisconsin,calumet,55015,Wisconsin 55015,"(44.0817, -88.218)"
Wisconsin,chippewa,55017,Wisconsin 55017,"(45.0694, -91.2799)"
Wisconsin,clark,55019,Wisconsin 55019,"(44.7347, -90.6121)"
Wisconsin,columbia,55021,Wisconsin 55021,"(43.4665, -89.3338)"
Wisconsin,crawford,55023,Wisconsin 55023,"(43.2395, -90.931)"
Wisconsin,dane,55025,Wisconsin 55025,"(43.0674, -89.4183)"
Wisconsin,dodge,55027,Wisconsin 55027,"(43.4164, -88.7075)"
Wisconsin,door,55029,Wisconsin 55029,"(44.9436, -87.3173)"
Wisconsin,douglas,55031,Wisconsin 55031,"(46.4309, -91.9147)"
Wisconsin,dunn,55033,Wisconsin 55033,"(44.9466, -91.8964)"
Wisconsin,eau claire,55035,Wisconsin 55035,"(44.7268, -91.2861)"
Wisconsin,florence,55037,Wisconsin 55037,"(45.8484, -88.3982)"
Wisconsin,fond du lac,55039,Wisconsin 55039,"(43.7536, -88.4883)"
Wisconsin,forest,55041,Wisconsin 55041,"(45.6673, -88.7704)"
Wisconsin,grant,55043,Wisconsin 55043,"(42.8675, -90.7062)"
Wisconsin,green,55045,Wisconsin 55045,"(42.6799, -89.6022)"
Wisconsin,green lake,55047,Wisconsin 55047,"(43.8003, -89.045)"
Wisconsin,iowa,55049,Wisconsin 55049,"(43.0005, -90.1354)"
Wisconsin,iron,55051,Wisconsin 55051,"(46.2623, -90.242)"
Wisconsin,jackson,55053,Wisconsin 55053,"(44.3191, -90.8052)"
Wisconsin,jefferson,55055,Wisconsin 55055,"(43.0209, -88.7759)"
Wisconsin,juneau,55057,Wisconsin 55057,"(43.9245, -90.114)"
Wisconsin,kenosha,55059,Wisconsin 55059,"(42.5767, -88.0418)"
Wisconsin,kewaunee,55061,Wisconsin 55061,"(44.5161, -87.6154)"
Wisconsin,la crosse,55063,Wisconsin 55063,"(43.9065, -91.1152)"
Wisconsin,lafayette,55065,Wisconsin 55065,"(42.6605, -90.1317)"
Wisconsin,langlade,55067,Wisconsin 55067,"(45.2624, -89.0719)"
Wisconsin,lincoln,55069,Wisconsin 55069,"(45.3375, -89.7346)"
Wisconsin,manitowoc,55071,Wisconsin 55071,"(44.1198, -87.8096)"
Wisconsin,marathon,55073,Wisconsin 55073,"(44.8983, -89.759)"
Wisconsin,marinette,55075,Wisconsin 55075,"(45.383, -88.0344)"
Wisconsin,marquette,55077,Wisconsin 55077,"(43.8196, -89.3988)"
Wisconsin,menominee,55078,Wisconsin 55078,"(45.0044, -88.71)"
Wisconsin,milwaukee,55079,Wisconsin 55079,"(43.0071, -87.9667)"
Wisconsin,monroe,55081,Wisconsin 55081,"(43.9457, -90.6179)"
Wisconsin,oconto,55083,Wisconsin 55083,"(45.0255, -88.2676)"
Wisconsin,oneida,55085,Wisconsin 55085,"(45.7056, -89.5217)"
Wisconsin,outagamie,55087,Wisconsin 55087,"(44.4161, -88.4649)"
Wisconsin,ozaukee,55089,Wisconsin 55089,"(43.3838, -87.9515)"
Wisconsin,pepin,55091,Wisconsin 55091,"(44.5829, -92.0017)"
Wisconsin,pierce,55093,Wisconsin 55093,"(44.7196, -92.4225)"
Wisconsin,polk,55095,Wisconsin 55095,"(45.4614, -92.4414)"
Wisconsin,portage,55097,Wisconsin 55097,"(44.476, -89.5015)"
Wisconsin,price,55099,Wisconsin 55099,"(45.6804, -90.3614)"
Wisconsin,racine,55101,Wisconsin 55101,"(42.7477, -88.0551)"
Wisconsin,richland,55103,Wisconsin 55103,"(43.3756, -90.4295)"
Wisconsin,rock,55105,Wisconsin 55105,"(42.6712, -89.0716)"
Wisconsin,rusk,55107,Wisconsin 55107,"(45.4751, -91.1331)"
Wisconsin,st. croix,55109,Wisconsin 55109,"(45.034, -92.4528)"
Wisconsin,sauk,55111,Wisconsin 55111,"(43.4268, -89.9484)"
Wisconsin,sawyer,55113,Wisconsin 55113,"(45.88, -91.1447)"
Wisconsin,shawano,55115,Wisconsin 55115,"(44.7892, -88.7656)"
Wisconsin,sheboygan,55117,Wisconsin 55117,"(43.7212, -87.9454)"
Wisconsin,taylor,55119,Wisconsin 55119,"(45.2115, -90.5012)"
Wisconsin,trempealeau,55121,Wisconsin 55121,"(44.304, -91.3585)"
Wisconsin,vernon,55123,Wisconsin 55123,"(43.5939, -90.8344)"
Wisconsin,vilas,55125,Wisconsin 55125,"(46.0529, -89.5148)"
Wisconsin,walworth,55127,Wisconsin 55127,"(42.6685, -88.5419)"
Wisconsin,washburn,55129,Wisconsin 55129,"(45.8993, -91.7912)"
Wisconsin,washington,55131,Wisconsin 55131,"(43.3684, -88.2308)"
Wisconsin,waukesha,55133,Wisconsin 55133,"(43.0181, -88.3045)"
Wisconsin,waupaca,55135,Wisconsin 55135,"(44.4704, -88.9648)"
Wisconsin,waushara,55137,Wisconsin 55137,"(44.1131, -89.2429)"
