"","STATE","COUNTY","CTYNAME","STNAME","pop09","pop19","pop29","pop39","pop49","pop59","pop69","pop79","pop89"
"2889","51","143","Pittsylvania County","Virginia",5461,6885,6426,6119,7223,9303,9255,6565,3117
"2890","51","145","Powhatan County","Virginia",2803,3164,3093,3438,4226,5039,4188,2701,1000
"2891","51","147","Prince Edward County","Virginia",2025,3613,5221,2181,1999,2517,2603,1592,1051
"2892","51","149","Prince George County","Virginia",4667,4696,5074,6488,4883,4736,4080,2538,1191
"2893","51","153","Prince William County","Virginia",69092,68848,60344,68298,68938,62628,40657,22383,9147
"2894","51","155","Pulaski County","Virginia",3190,3392,3946,3649,4256,5005,5045,3759,1785
"2895","51","157","Rappahannock County","Virginia",624,708,719,670,780,1140,1258,1012,459
"2896","51","159","Richmond County","Virginia",792,892,1135,1309,1176,1229,1117,804,569
"2897","51","161","Roanoke County","Virginia",9350,11212,10755,10853,11945,12967,12701,9147,5256
"2898","51","163","Rockbridge County","Virginia",1949,2454,2281,2334,2393,3300,3613,2697,1552
"2899","51","165","Rockingham County","Virginia",9525,10561,10062,9626,9571,10991,10514,6875,4223
"2900","51","167","Russell County","Virginia",2620,2833,2801,2874,3345,3947,4100,2675,1391
"2901","51","169","Scott County","Virginia",1962,2249,2203,2326,2631,3178,3203,2450,1364
"2902","51","171","Shenandoah County","Virginia",4936,5056,4690,4967,4989,6192,5955,4481,2350
"2903","51","173","Smyth County","Virginia",2943,3435,3392,3172,3841,4336,4174,3038,1773
"2904","51","175","Southampton County","Virginia",1646,1946,1869,1883,2197,3021,2585,1629,855
"2905","51","177","Spotsylvania County","Virginia",17377,19252,16567,17690,17498,19456,14968,9147,4260
"2906","51","179","Stafford County","Virginia",20683,22949,20670,21392,21415,21573,13505,7555,3140
"2907","51","181","Surry County","Virginia",572,610,648,683,609,1164,1105,715,316
"2908","51","183","Sussex County","Virginia",935,967,1896,1706,1337,1535,1401,902,480
"2909","51","185","Tazewell County","Virginia",4117,4523,4463,4419,5101,5439,6209,4124,2200
"2910","51","187","Warren County","Virginia",4701,4933,4940,5048,4737,6180,5221,3034,1370
"2911","51","191","Washington County","Virginia",4930,6102,5803,5728,6558,7813,7989,5921,2896
"2912","51","193","Westmoreland County","Virginia",1903,1836,1929,1939,1737,2518,2952,2142,1059
"2913","51","195","Wise County","Virginia",3740,4368,5035,4696,4826,4873,5146,3192,1507
"2914","51","197","Wythe County","Virginia",2967,3271,2951,3150,3705,4199,4108,2837,1496
"2915","51","199","York County","Virginia",8264,9427,7976,8962,8510,9378,7775,5332,2656
"2916","51","510","Alexandria city","Virginia",18708,11997,22646,35235,23837,19451,14763,8490,4301
"2917","51","520","Bristol city","Virginia",1800,1859,2000,2079,2039,2212,2207,1628,938
"2918","51","530","Buena Vista city","Virginia",761,897,1054,668,664,793,745,586,310
"2919","51","540","Charlottesville city","Virginia",4730,4201,12667,7777,4959,4759,4548,2406,1219
"2920","51","550","Chesapeake city","Virginia",31660,33136,31358,36308,31354,32245,26697,14892,7185
"2921","51","570","Colonial Heights city","Virginia",2301,2164,2157,2091,1904,2283,1887,1581,1002
"2922","51","580","Covington city","Virginia",623,644,694,626,637,799,714,573,228
"2923","51","590","Danville city","Virginia",4728,4966,5044,4572,4014,5187,5604,3571,2358
"2924","51","595","Emporia city","Virginia",657,751,632,611,560,688,646,437,364
"2925","51","600","Fairfax city","Virginia",3824,2544,3218,3303,3018,3166,2549,1497,900
"2926","51","610","Falls Church city","Virginia",1880,2069,1722,1819,2226,1955,1609,875,462
"2927","51","620","Franklin city","Virginia",1213,1034,905,880,776,1036,1047,689,387
"2928","51","630","Fredericksburg city","Virginia",3742,4150,6357,3783,3051,3112,2500,1522,819
"2929","51","640","Galax city","Virginia",831,809,777,674,770,841,797,481,367
"2930","51","650","Hampton city","Virginia",15934,16480,22704,18515,13738,17004,15887,9320,4928
"2931","51","660","Harrisonburg city","Virginia",5242,9769,14695,6751,5023,4382,3724,2019,1411
"2932","51","670","Hopewell city","Virginia",3349,2992,3141,2933,2500,2806,2383,1571,854
"2933","51","678","Lexington city","Virginia",614,1680,2270,489,502,481,585,506,319
"2934","51","680","Lynchburg city","Virginia",9384,12672,21125,8698,6694,7720,7396,5032,3447
"2935","51","683","Manassas city","Virginia",6464,5444,5777,5956,5501,5260,3906,1949,828
"2936","51","685","Manassas Park city","Virginia",1934,2453,2655,2979,2734,2402,1338,665,318
"2937","51","690","Martinsville city","Virginia",1789,1650,1481,1376,1406,1710,1577,1002,563
"2938","51","700","Newport News city","Virginia",24700,22934,30782,26683,19008,20936,18019,10327,5836
"2939","51","710","Norfolk city","Virginia",28901,27176,60528,36696,23192,25277,22795,11686,6491
"2940","51","720","Norton city","Virginia",475,474,516,555,477,480,503,300,201
"2941","51","730","Petersburg city","Virginia",4553,3073,5104,3935,3029,4234,3886,2275,1257
"2942","51","735","Poquoson city","Virginia",1313,1701,1254,1486,1542,1792,1482,1133,568
"2943","51","740","Portsmouth city","Virginia",13057,10683,14893,14132,10150,11374,10603,6090,3416
"2944","51","750","Radford city","Virginia",1252,3609,5890,1719,1627,1648,1432,663,409
"2945","51","760","Richmond city","Virginia",24352,23359,46428,39975,23631,26938,25513,12789,7451
"2946","51","770","Roanoke city","Virginia",12741,11200,13542,13949,11911,12674,12038,7097,3991
"2947","51","775","Salem city","Virginia",2607,3514,3484,2920,2875,3284,3284,2127,1206
"2948","51","790","Staunton city","Virginia",2829,2532,3213,3290,2877,3188,3344,2341,1318
"2949","51","800","Suffolk city","Virginia",12098,11893,11183,12837,11593,12979,10342,6181,3002
"2950","51","810","Virginia Beach city","Virginia",55553,53659,68180,69110,53838,56991,47694,29435,15514
"2951","51","820","Waynesboro city","Virginia",3074,2716,2820,3112,2642,2808,2582,1827,1049
"2952","51","830","Williamsburg city","Virginia",942,2786,4027,1443,1000,1350,1523,1173,710
"2953","51","840","Winchester city","Virginia",3547,3847,4138,3612,3221,3472,3154,1988,1099
"2954","53","001","Adams County","Washington",4061,3710,2691,2317,2069,1925,1742,972,496
"2955","53","003","Asotin County","Washington",2425,2542,2299,2578,2478,2981,3481,2425,1373
"2956","53","005","Benton County","Washington",29620,29443,26228,28075,23417,23957,22874,13766,7010
"2957","53","007","Chelan County","Washington",9820,9828,9287,9692,8418,9435,10617,6566,3537
"2958","53","009","Clallam County","Washington",7147,7048,7500,8402,7366,9462,14415,10665,5326
"2959","53","011","Clark County","Washington",60857,64776,61779,65645,64319,62914,56989,35434,15528
"2960","53","013","Columbia County","Washington",381,400,367,413,393,565,672,516,278
"2961","53","015","Cowlitz County","Washington",13726,13815,13105,13372,12993,14355,14785,9853,4589
"2962","53","017","Douglas County","Washington",5990,6241,5183,5437,4909,5104,5107,3615,1843
"2963","53","019","Ferry County","Washington",709,748,705,664,848,1066,1508,1001,378
"2964","53","021","Franklin County","Washington",16972,16244,13506,14511,11608,9094,7552,4039,1696
"2965","53","023","Garfield County","Washington",279,231,180,221,279,268,382,234,151
"2966","53","025","Grant County","Washington",15679,15622,13509,12323,10896,10643,9888,6200,2973
"2967","53","027","Grays Harbor County","Washington",8262,8381,8275,8796,8489,10000,11935,7517,3406
"2968","53","029","Island County","Washington",9198,7699,12049,10604,7813,9901,13407,10144,4326
"2969","53","031","Jefferson County","Washington",1994,2198,2320,2917,2889,4192,7528,5942,2241
"2970","53","033","King County","Washington",255160,245174,340022,394389,308666,279329,229230,130021,70791
"2971","53","035","Kitsap County","Washington",30775,29713,41042,37205,29913,34487,35313,23030,9995
"2972","53","037","Kittitas County","Washington",4446,6122,10931,5229,4718,5392,5846,3534,1717
"2973","53","039","Klickitat County","Washington",2296,2395,2064,2588,2669,3026,3814,2523,1050
"2974","53","041","Lewis County","Washington",9526,9363,9147,9682,9162,10570,11752,7829,3676
"2975","53","043","Lincoln County","Washington",1232,1372,922,1068,1145,1390,1884,1237,689
"2976","53","045","Mason County","Washington",7169,7039,7643,7752,7108,8852,11045,7113,3047
"2977","53","047","Okanogan County","Washington",5453,5252,4360,4720,4678,5126,6534,4221,1899
"2978","53","049","Pacific County","Washington",1834,1930,1920,2191,2162,2946,4733,3292,1463
"2979","53","051","Pend Oreille County","Washington",1354,1542,1129,1296,1391,2030,2610,1717,655
"2980","53","053","Pierce County","Washington",119526,111625,133665,135242,110636,112182,97623,56773,27708
"2981","53","055","San Juan County","Washington",1092,1373,1371,1631,1741,2415,3870,2980,1109
"2982","53","057","Skagit County","Washington",15269,15196,15459,16200,14309,15854,18190,12579,6149
"2983","53","059","Skamania County","Washington",1142,1303,1113,1368,1503,1863,2077,1193,521
"2984","53","061","Snohomish County","Washington",102900,97734,104758,128757,109178,111652,93499,49521,24084
"2985","53","063","Spokane County","Washington",63398,64982,75200,73742,61208,64353,63009,37760,19146
"2986","53","065","Stevens County","Washington",5068,5529,4258,4491,4988,6247,8061,4974,2107
"2987","53","067","Thurston County","Washington",34160,33644,38149,42294,36098,35624,36615,23207,10745
"2988","53","069","Wahkiakum County","Washington",380,475,349,375,406,621,855,729,298
"2989","53","071","Walla Walla County","Washington",6700,8305,9342,7537,6583,7063,7405,4875,2950
"2990","53","073","Whatcom County","Washington",24289,27362,40890,29081,25913,26434,27953,18720,8605
"2991","53","075","Whitman County","Washington",4180,8542,16466,5338,4014,4005,3939,2335,1285
"2992","53","077","Yakima County","Washington",40784,40155,34676,31446,28211,27329,24406,15441,8425
"2993","54","001","Barbour County","West Virginia",1704,2100,2180,1766,1969,2183,2215,1537,787
"2994","54","003","Berkeley County","West Virginia",14843,15012,14945,16675,15574,16533,13899,8431,3259
"2995","54","005","Boone County","West Virginia",2280,2629,2209,2157,3096,2891,3262,2025,908
"2996","54","007","Braxton County","West Virginia",1458,1460,1539,1463,1678,2005,2145,1492,717
"2997","54","009","Brooke County","West Virginia",1964,2451,2625,2142,2582,3050,3479,2290,1356
"2998","54","011","Cabell County","West Virginia",9973,11103,15110,10760,10554,10778,11260,8022,4385
"2999","54","013","Calhoun County","West Virginia",660,741,641,697,853,1092,1181,829,415
"3000","54","015","Clay County","West Virginia",972,1076,859,838,1077,1193,1283,816,394
"3001","54","017","Doddridge County","West Virginia",624,836,1144,978,1137,1278,1187,858,406
"3002","54","019","Fayette County","West Virginia",4748,4895,4544,4694,5373,5602,6360,4054,2136
"3003","54","021","Gilmer County","West Virginia",624,827,1384,1171,988,994,855,573,407
"3004","54","023","Grant County","West Virginia",1241,1225,1237,1106,1369,1653,1640,1399,698
"3005","54","025","Greenbrier County","West Virginia",3663,3745,3707,3734,4138,4820,5256,3631,1968
"3006","54","027","Hampshire County","West Virginia",2134,2511,2404,2362,2893,3596,3633,2566,1076
"3007","54","029","Hancock County","West Virginia",2783,3207,2938,3081,3583,4128,4517,2814,1759
"3008","54","031","Hardy County","West Virginia",1533,1538,1352,1418,1745,2036,2030,1471,653
"3009","54","033","Harrison County","West Virginia",7627,7959,7689,8233,8429,9177,8998,5850,3294
"3010","54","035","Jackson County","West Virginia",3137,3476,3079,3140,3554,4071,3983,2580,1556
"3011","54","037","Jefferson County","West Virginia",6495,7655,6150,7174,7637,8627,7134,4417,1857
"3012","54","039","Kanawha County","West Virginia",19139,20139,21077,20974,21705,23704,26115,16325,8946
"3013","54","041","Lewis County","West Virginia",1821,1805,1779,1766,2003,2258,2170,1545,760
"3014","54","043","Lincoln County","West Virginia",2429,2483,2150,2159,2646,2899,2934,1851,858
"3015","54","045","Logan County","West Virginia",3617,3559,3556,3573,4334,4053,5049,2924,1354
"3016","54","047","McDowell County","West Virginia",1986,1902,1731,1815,2204,2392,2931,1744,919
"3017","54","049","Marion County","West Virginia",6254,6747,8115,6413,6710,6864,7319,4942,2708
"3018","54","051","Marshall County","West Virginia",3071,3324,3382,3259,3759,4301,4734,3129,1572
"3019","54","053","Mason County","West Virginia",2902,3080,2904,2960,3262,3565,3880,2583,1380
"3020","54","055","Mercer County","West Virginia",6814,6678,7068,6375,7052,7304,8440,5929,3098
"3021","54","057","Mineral County","West Virginia",2844,3256,3078,2937,3187,3773,3629,2884,1280
"3022","54","059","Mingo County","West Virginia",2935,2745,2353,2608,3046,3285,3548,2044,860
"3023","54","061","Monongalia County","West Virginia",10169,12823,25232,15374,11463,11088,10599,5821,3043
"3024","54","063","Monroe County","West Virginia",1338,1497,1231,1376,1532,1893,1943,1696,769
"3025","54","065","Morgan County","West Virginia",1612,1909,1848,1757,2176,2834,2934,1886,928
"3026","54","067","Nicholas County","West Virginia",2707,2754,2502,2604,3026,3386,3748,2563,1206
"3027","54","069","Ohio County","West Virginia",4308,4982,5259,4658,4612,5209,6141,3720,2522
"3028","54","071","Pendleton County","West Virginia",695,679,672,654,710,1007,1145,845,562
"3029","54","073","Pleasants County","West Virginia",741,785,924,918,1018,1083,979,693,319
"3030","54","075","Pocahontas County","West Virginia",802,743,833,872,933,1202,1346,1017,499
"3031","54","077","Preston County","West Virginia",3448,3455,3964,4218,4323,4719,4742,3105,1458
"3032","54","079","Putnam County","West Virginia",6340,7231,5913,6894,7758,7741,7410,4911,2252
"3033","54","081","Raleigh County","West Virginia",8219,8393,8619,8823,9644,8797,10423,6891,3552
"3034","54","083","Randolph County","West Virginia",2985,3106,3521,3288,3380,3988,3955,2981,1491
"3035","54","085","Ritchie County","West Virginia",943,1085,993,936,1146,1460,1476,986,529
"3036","54","087","Roane County","West Virginia",1385,1664,1350,1352,1780,1918,2160,1366,713
"3037","54","089","Summers County","West Virginia",988,1238,1260,1332,1631,1777,2147,1398,802
"3038","54","091","Taylor County","West Virginia",1730,1845,1850,2057,2165,2364,2314,1521,849
"3039","54","093","Tucker County","West Virginia",533,608,718,713,805,1073,1121,825,443
"3040","54","095","Tyler County","West Virginia",867,960,879,802,1094,1258,1378,869,484
"3041","54","097","Upshur County","West Virginia",2596,3130,3145,2718,2766,3071,3292,2353,1105
"3042","54","099","Wayne County","West Virginia",4057,4693,4503,4205,5027,5488,5478,3881,2070
"3043","54","101","Webster County","West Virginia",824,914,784,805,988,1147,1342,862,448
"3044","54","103","Wetzel County","West Virginia",1600,1678,1725,1527,1752,2180,2106,1588,909
"3045","54","105","Wirt County","West Virginia",626,719,546,638,705,866,897,565,259
"3046","54","107","Wood County","West Virginia",9408,9679,9398,9503,10228,11769,11394,8002,4137
"3047","54","109","Wyoming County","West Virginia",2109,2434,2150,2097,2755,2690,3348,1944,867
"3048","55","001","Adams County","Wisconsin",1410,1756,1715,1949,2004,3215,4059,2854,1258
"3049","55","003","Ashland County","Wisconsin",1791,2070,1779,1709,1630,2195,2342,1341,705
"3050","55","005","Barron County","Wisconsin",5149,5427,4719,5025,4984,6263,6602,4577,2498
"3051","55","007","Bayfield County","Wisconsin",1381,1481,1212,1362,1480,2320,3039,1928,833
"3052","55","009","Brown County","Wisconsin",33804,35392,35336,35386,31633,35556,30586,17278,9571
"3053","55","011","Buffalo County","Wisconsin",1397,1526,1330,1405,1431,1943,1982,1260,757
"3054","55","013","Burnett County","Wisconsin",1418,1516,1246,1341,1493,2309,3049,2056,986
"3055","55","015","Calumet County","Wisconsin",5797,7021,5268,6203,6726,7748,6216,3412,1698
"3056","55","017","Chippewa County","Wisconsin",7376,8013,7270,8472,7834,9124,8681,5111,2777
"3057","55","019","Clark County","Wisconsin",5665,5425,3737,3554,3662,4434,4260,2413,1624
"3058","55","021","Columbia County","Wisconsin",6318,6943,6460,7251,7083,8654,7882,4537,2404
"3059","55","023","Crawford County","Wisconsin",1586,1988,1678,1701,1716,2335,2542,1694,891
"3060","55","025","Dane County","Wisconsin",60943,66781,101459,80213,65110,63785,57906,33311,17187
"3061","55","027","Dodge County","Wisconsin",8635,10361,10557,11330,11036,13418,11680,6565,4257
"3062","55","029","Door County","Wisconsin",2217,2745,2310,2539,2801,3930,5539,3729,1858
"3063","55","031","Douglas County","Wisconsin",4484,5042,5257,5522,5077,6140,6256,3468,1904
"3064","55","033","Dunn County","Wisconsin",4785,6619,8503,5146,4889,5383,5116,3134,1793
